ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
ingrian-82_i-1,,ingrian,82_i,miæ,m.i.æ,m i æ,,Syrjaenen2013,,false,^ m . i . æ $,default
komipermyak-82_i-1,,komipermyak,82_i,me,m.e,m e,,Syrjaenen2013,,false,^ m . e $,default
komizyrian-82_i-1,,komizyrian,82_i,me,m.e,m e,,Syrjaenen2013,,false,^ m . e $,default
nganasan-82_i-1,,nganasan,82_i,mənə,m.ə.n.ə,m ə n ə,,Syrjaenen2013,,false,^ m . ə . n . ə $,default
selkup-82_i-1,,selkup,82_i,mɑn,m.ɑ.n,m ɑ n,,Syrjaenen2013,,false,^ m . ɑ . n $,default
udmurt-82_i-1,,udmurt,82_i,mon,m.o.n,m o n,,Syrjaenen2013,,false,^ m . o . n $,default
erzya-82_i-1,,erzya,82_i,mon,m.o.n,m o n,,Syrjaenen2013,,false,^ m . o . n $,default
erzya-1_all-1,,erzya,1_all,veɕe,v.e.ɕ.e,v e ɕ e,,Syrjaenen2013,,false,^ v . e . ɕ . e $,default
ingrian-1_all-1,,ingrian,1_all,kɑi,k.ɑ.i,k ɑ i,,Syrjaenen2013,,false,^ k . ɑ . i $,default
komipermyak-1_all-1,,komipermyak,1_all,bɯdɤs,b.ɯ.d.ɤ.s,b ɯ d ɤ s,,Syrjaenen2013,,false,^ b . ɯ . d . ɤ . s $,default
komizyrian-1_all-1,,komizyrian,1_all,bɯd,b.ɯ.d,b ɯ d,,Syrjaenen2013,,false,^ b . ɯ . d $,default
komizyrian-1_all-2,,komizyrian,1_all,stɑv,s.t.ɑ.v,s t ɑ v,,Syrjaenen2013,,false,^ s . t . ɑ . v $,default
nganasan-1_all-1,,nganasan,1_all,bənsə,b.ə.n.s.ə,b ə n s ə,,Syrjaenen2013,,false,^ b . ə . n . s . ə $,default
selkup-1_all-1,,selkup,1_all,muntə,m.u.n.t.ə,m u n t ə,,Syrjaenen2013,,false,^ m . u . n . t . ə $,default
udmurt-1_all-1,,udmurt,1_all,vɑɲmɯz,v.ɑ.ɲ.m.ɯ.z,v ɑ ɲ m ɯ z,,Syrjaenen2013,,false,^ v . ɑ . ɲ . m . ɯ . z $,default
erzya-2_and-1,,erzya,2_and,i,i,i,,Syrjaenen2013,,false,^ i $,default
ingrian-2_and-1,,ingrian,2_and,jɑ,j.ɑ,j ɑ,,Syrjaenen2013,,false,^ j . ɑ $,default
ingrian-2_and-2,,ingrian,2_and,i,i,i,,Syrjaenen2013,,false,^ i $,default
ingrian-2_and-3,,ingrian,2_and,tɑ,t.ɑ,t ɑ,,Syrjaenen2013,,false,^ t . ɑ $,default
komipermyak-2_and-1,,komipermyak,2_and,i,i,i,,Syrjaenen2013,,false,^ i $,default
